transaction_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin,discount_amount,shipping_time_days
8500,CA-2018-169061,2018-03-05,2018-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,Yonkers,New York,10701.0,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.63,6,0.2,16.75,0.34,9.93,3
8501,CA-2018-169061,2018-03-05,2018-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,Yonkers,New York,10701.0,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2,0.0,45.98,0.47,0.0,3
8502,CA-2019-102316,2019-03-01,2019-03-03,Second Class,DH-13075,Dave Hallsten,Corporate,Los Angeles,California,90045.0,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.98,2,0.2,1.2,0.08,3.2,2
8503,CA-2019-102316,2019-03-01,2019-03-03,Second Class,DH-13075,Dave Hallsten,Corporate,Los Angeles,California,90045.0,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.75,3,0.2,-20.78,-0.11,36.95,2
8504,CA-2018-164903,2018-02-20,2018-02-24,Standard Class,SR-20740,Steven Roelle,Home Office,Los Angeles,California,90049.0,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,12.96,2,0.0,6.22,0.48,0.0,4
8505,CA-2020-109400,2020-05-02,2020-05-06,Standard Class,NR-18550,Nick Radford,Consumer,Amarillo,Texas,79109.0,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.74,4,0.3,-110.02,-0.3,110.02,4
8506,CA-2020-130400,2020-03-08,2020-03-12,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Dallas,Texas,75217.0,Central,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.86,9,0.8,-14.17,-1.6,7.09,4
8507,CA-2020-130400,2020-03-08,2020-03-12,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Dallas,Texas,75217.0,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,5,0.2,8.39,0.3,5.59,4
8508,CA-2020-130400,2020-03-08,2020-03-12,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,Dallas,Texas,75217.0,Central,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.35,3,0.2,49.39,0.34,29.27,4
8509,CA-2019-135853,2019-12-11,2019-12-14,First Class,CA-12775,Cynthia Arntzen,Consumer,Detroit,Michigan,48205.0,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,175.23,11,0.0,61.33,0.35,0.0,3
8510,CA-2019-135853,2019-12-11,2019-12-14,First Class,CA-12775,Cynthia Arntzen,Consumer,Detroit,Michigan,48205.0,Central,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,125.99,1,0.0,31.5,0.25,0.0,3
8511,CA-2019-135853,2019-12-11,2019-12-14,First Class,CA-12775,Cynthia Arntzen,Consumer,Detroit,Michigan,48205.0,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,23.0,2,0.0,10.35,0.45,0.0,3
8512,CA-2020-103359,2020-12-22,2020-12-26,Standard Class,LC-16885,Lena Creighton,Consumer,New York City,New York,10035.0,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.58,2,0.2,8.95,0.35,5.12,4
8513,CA-2020-144645,2020-02-02,2020-02-08,Standard Class,NS-18640,Noel Staavos,Corporate,Houston,Texas,77041.0,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.78,2,0.6,-77.47,-1.05,44.27,6
8514,CA-2021-141614,2021-06-05,2021-06-09,Standard Class,NS-18640,Noel Staavos,Corporate,Orlando,Florida,32839.0,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,20.74,4,0.2,7.26,0.35,4.15,4
8515,CA-2019-122168,2019-08-21,2019-08-26,Standard Class,HG-14965,Henry Goldwyn,Corporate,Florence,Kentucky,41042.0,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",17.52,3,0.0,8.23,0.47,0.0,5
8516,CA-2019-122168,2019-08-21,2019-08-26,Standard Class,HG-14965,Henry Goldwyn,Corporate,Florence,Kentucky,41042.0,South,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",35.76,12,0.0,10.01,0.28,0.0,5
8517,CA-2020-132899,2020-04-07,2020-04-11,Standard Class,SF-20200,Sarah Foster,Consumer,New York City,New York,10009.0,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,3.64,2,0.0,0.98,0.27,0.0,4
8518,CA-2021-149720,2021-06-04,2021-06-07,Second Class,EM-14065,Erin Mull,Consumer,Frisco,Texas,75034.0,Central,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,30.34,6,0.6,-17.44,-0.57,18.2,3
8519,CA-2021-118003,2021-12-04,2021-12-10,Standard Class,DO-13645,Doug O'Connell,Consumer,Paterson,New Jersey,7501.0,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,1,0.0,1.56,0.12,0.0,6
8520,CA-2021-118003,2021-12-04,2021-12-10,Standard Class,DO-13645,Doug O'Connell,Consumer,Paterson,New Jersey,7501.0,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22,3,0.0,45.56,0.25,0.0,6
8521,CA-2021-118003,2021-12-04,2021-12-10,Standard Class,DO-13645,Doug O'Connell,Consumer,Paterson,New Jersey,7501.0,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,302.94,3,0.0,18.18,0.06,0.0,6
8522,CA-2020-141887,2020-01-11,2020-01-15,Standard Class,MP-17470,Mark Packer,Home Office,Columbus,Ohio,43229.0,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,54.99,14,0.2,8.94,0.16,11.0,4
8523,US-2020-160206,2020-04-01,2020-04-07,Standard Class,MY-18295,Muhammed Yedwab,Corporate,Milwaukee,Wisconsin,53209.0,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,1,0.0,0.26,0.02,0.0,6
8524,CA-2021-133074,2021-09-21,2021-09-25,Standard Class,DB-13615,Doug Bickford,Consumer,San Francisco,California,94109.0,West,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,7,0.0,27.93,0.5,0.0,4
8525,CA-2021-161172,2021-03-16,2021-03-16,Same Day,SP-20920,Susan Pistek,Consumer,Columbus,Ohio,43229.0,East,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.38,2,0.4,-7.4,-0.17,17.75,0
8526,CA-2021-161172,2021-03-16,2021-03-16,Same Day,SP-20920,Susan Pistek,Consumer,Columbus,Ohio,43229.0,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,51.26,6,0.2,7.69,0.15,10.25,0
8527,CA-2021-161172,2021-03-16,2021-03-16,Same Day,SP-20920,Susan Pistek,Consumer,Columbus,Ohio,43229.0,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.19,3,0.7,-3.46,-0.67,3.63,0
8528,CA-2021-161172,2021-03-16,2021-03-16,Same Day,SP-20920,Susan Pistek,Consumer,Columbus,Ohio,43229.0,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.98,2,0.2,44.0,0.28,32.0,0
8529,CA-2021-161172,2021-03-16,2021-03-16,Same Day,SP-20920,Susan Pistek,Consumer,Columbus,Ohio,43229.0,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.22,2,0.2,3.39,0.06,10.84,0
8530,CA-2021-137624,2021-11-10,2021-11-17,Standard Class,ME-17320,Maria Etezadi,Home Office,Los Angeles,California,90008.0,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.42,2,0.2,-36.21,-0.15,48.28,7
8531,CA-2020-156748,2020-11-30,2020-12-06,Standard Class,BS-11755,Bruce Stewart,Consumer,Detroit,Michigan,48227.0,Central,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,0.0,16.68,0.5,0.0,6
8532,CA-2020-156748,2020-11-30,2020-12-06,Standard Class,BS-11755,Bruce Stewart,Consumer,Detroit,Michigan,48227.0,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",13.76,2,0.0,6.33,0.46,0.0,6
8533,CA-2020-156748,2020-11-30,2020-12-06,Standard Class,BS-11755,Bruce Stewart,Consumer,Detroit,Michigan,48227.0,Central,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86,7,0.0,24.84,0.05,0.0,6
8534,CA-2020-156748,2020-11-30,2020-12-06,Standard Class,BS-11755,Bruce Stewart,Consumer,Detroit,Michigan,48227.0,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0.0,35.1,0.09,0.0,6
8535,CA-2019-169677,2019-01-13,2019-01-15,Second Class,KS-16300,Karen Seio,Corporate,Columbus,Georgia,31907.0,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82,2,0.0,4.81,0.49,0.0,2
8536,US-2018-163146,2018-05-16,2018-05-20,Standard Class,CC-12475,Cindy Chapman,Consumer,San Francisco,California,94122.0,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,56.4,3,0.0,3.38,0.06,0.0,4
8537,CA-2019-157343,2019-06-07,2019-06-11,Standard Class,HD-14785,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,19143.0,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.31,4,0.7,-12.21,-0.67,12.82,4
8538,CA-2019-157343,2019-06-07,2019-06-11,Standard Class,HD-14785,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,25.92,5,0.2,9.07,0.35,5.18,4
8539,CA-2019-157343,2019-06-07,2019-06-11,Standard Class,HD-14785,Harold Dahlen,Home Office,Philadelphia,Pennsylvania,19143.0,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.02,3,0.2,1.0,0.12,1.6,4
8540,CA-2021-147354,2021-03-09,2021-03-13,Standard Class,KB-16315,Karl Braun,Consumer,Los Angeles,California,90008.0,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.98,2,0.2,60.0,0.13,96.0,4
8541,CA-2021-147354,2021-03-09,2021-03-13,Standard Class,KB-16315,Karl Braun,Consumer,Los Angeles,California,90008.0,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,5,0.2,9.64,0.31,6.17,4
8542,CA-2019-157287,2019-12-22,2019-12-23,First Class,HR-14830,Harold Ryan,Corporate,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",33.57,2,0.2,1.68,0.05,6.71,1
8543,CA-2019-157287,2019-12-22,2019-12-23,First Class,HR-14830,Harold Ryan,Corporate,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,422.62,7,0.3,0.0,0.0,126.79,1
8544,CA-2018-137575,2018-08-06,2018-08-11,Standard Class,TB-21625,Trudy Brown,Consumer,New York City,New York,10035.0,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2,0.0,83.99,0.42,0.0,5
8545,CA-2020-119074,2020-03-27,2020-03-31,Standard Class,DS-13180,David Smith,Corporate,Columbus,Georgia,31907.0,South,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,1,0.0,8.7,0.43,0.0,4
8546,CA-2020-119074,2020-03-27,2020-03-31,Standard Class,DS-13180,David Smith,Corporate,Columbus,Georgia,31907.0,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.18,0.28,0.0,4
8547,CA-2020-119074,2020-03-27,2020-03-31,Standard Class,DS-13180,David Smith,Corporate,Columbus,Georgia,31907.0,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54,2,0.0,15.94,0.49,0.0,4
8548,CA-2019-149566,2019-12-05,2019-12-10,Standard Class,GB-14530,George Bell,Corporate,Los Angeles,California,90049.0,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39.0,3,0.0,17.55,0.45,0.0,5
8549,CA-2019-149566,2019-12-05,2019-12-10,Standard Class,GB-14530,George Bell,Corporate,Los Angeles,California,90049.0,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,12.6,4,0.0,6.05,0.48,0.0,5
8550,CA-2019-126186,2019-09-11,2019-09-12,First Class,GB-14530,George Bell,Corporate,Aurora,Colorado,80013.0,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64,4,0.2,4.0,0.16,4.93,1
8551,CA-2019-121132,2019-07-17,2019-07-24,Standard Class,VB-21745,Victoria Brennan,Corporate,Houston,Texas,77041.0,Central,OFF-LA-10002368,Office Supplies,Labels,Avery 479,6.26,3,0.2,2.04,0.33,1.25,7
8552,CA-2019-121132,2019-07-17,2019-07-24,Standard Class,VB-21745,Victoria Brennan,Corporate,Houston,Texas,77041.0,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,14.43,4,0.2,3.43,0.24,2.89,7
8553,CA-2018-140473,2018-05-30,2018-06-03,Standard Class,MC-17425,Mark Cousins,Corporate,Chicago,Illinois,60623.0,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.98,3,0.2,135.0,0.19,144.0,4
8554,US-2021-102904,2021-11-13,2021-11-20,Standard Class,CB-12025,Cassandra Brandow,Consumer,Decatur,Alabama,35601.0,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,239.92,8,0.0,23.99,0.1,0.0,7
8555,CA-2020-102092,2020-12-09,2020-12-11,First Class,PM-18940,Paul MacIntyre,Consumer,Springfield,Virginia,22153.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,7,0.0,158.53,0.15,0.0,2
8556,CA-2019-117884,2019-03-22,2019-03-22,Same Day,DC-13285,Debra Catini,Consumer,Plantation,Florida,33317.0,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,447.94,7,0.2,89.59,0.2,89.59,0
8557,CA-2019-117884,2019-03-22,2019-03-22,Same Day,DC-13285,Debra Catini,Consumer,Plantation,Florida,33317.0,South,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",150.41,9,0.2,-33.84,-0.22,30.08,0
8558,CA-2020-132829,2020-12-23,2020-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,Houston,Texas,77041.0,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.58,3,0.2,39.69,0.09,90.72,3
8559,CA-2020-132829,2020-12-23,2020-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,Houston,Texas,77041.0,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",45.36,9,0.2,14.74,0.32,9.07,3
8560,CA-2020-132829,2020-12-23,2020-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,Houston,Texas,77041.0,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88,3,0.2,35.98,0.12,57.58,3
8561,CA-2020-132829,2020-12-23,2020-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,Houston,Texas,77041.0,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,131.88,3,0.2,14.84,0.11,26.38,3
8562,CA-2020-132829,2020-12-23,2020-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,Houston,Texas,77041.0,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.33,2,0.6,-0.76,-0.32,1.4,3
8563,CA-2020-123540,2020-04-02,2020-04-06,Second Class,DJ-13420,Denny Joy,Corporate,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,5,0.0,378.27,0.26,0.0,4
8564,US-2021-108315,2021-04-30,2021-05-04,Standard Class,MH-18115,Mick Hernandez,Home Office,Sanford,Florida,32771.0,South,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.84,3,0.7,-3.55,-0.73,3.39,4
8565,US-2021-108315,2021-04-30,2021-05-04,Standard Class,MH-18115,Mick Hernandez,Home Office,Sanford,Florida,32771.0,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,220.7,6,0.2,-8.28,-0.04,44.14,4
8566,CA-2020-134110,2020-11-17,2020-11-18,First Class,BG-11035,Barry Gonzalez,Consumer,The Colony,Texas,75056.0,Central,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,67.18,3,0.2,6.72,0.1,13.44,1
8567,CA-2020-134110,2020-11-17,2020-11-18,First Class,BG-11035,Barry Gonzalez,Consumer,The Colony,Texas,75056.0,Central,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.23,4,0.2,5.52,0.36,3.05,1
8568,US-2020-136581,2020-11-10,2020-11-12,First Class,SV-20365,Seth Vernon,Consumer,Troy,Ohio,45373.0,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,31.1,6,0.2,10.89,0.35,6.22,2
8569,CA-2020-162390,2020-12-06,2020-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,Hempstead,New York,11550.0,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.74,7,0.2,314.84,0.33,193.75,6
8570,CA-2020-162390,2020-12-06,2020-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,Hempstead,New York,11550.0,East,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.35,13,0.2,77.82,0.35,44.47,6
8571,CA-2020-162390,2020-12-06,2020-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,Hempstead,New York,11550.0,East,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.98,2,0.2,90.0,0.19,96.0,6
8572,CA-2020-162222,2020-04-03,2020-04-03,Same Day,SR-20740,Steven Roelle,Home Office,Dallas,Texas,75081.0,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,10.27,3,0.2,3.21,0.31,2.05,0
8573,CA-2018-121629,2018-11-28,2018-12-02,Standard Class,BT-11680,Brian Thompson,Consumer,Houston,Texas,77041.0,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,5,0.4,-199.77,-0.2,399.54,4
8574,CA-2019-164623,2019-10-20,2019-10-22,First Class,MS-17770,Maxwell Schwartz,Consumer,New York City,New York,10035.0,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56,2,0.0,11.54,0.47,0.0,2
8575,CA-2018-159849,2018-09-19,2018-09-19,Same Day,JK-15640,Jim Kriz,Home Office,San Francisco,California,94110.0,West,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67,3,0.0,0.11,0.02,0.0,0
8576,CA-2021-101273,2021-08-27,2021-08-30,Second Class,ST-20530,Shui Tom,Consumer,Port Saint Lucie,Florida,34952.0,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,14.34,4,0.2,0.9,0.06,2.87,3
8577,CA-2021-106747,2021-07-03,2021-07-04,First Class,TS-21505,Tony Sayre,Consumer,Concord,New Hampshire,3301.0,East,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,1,0.0,26.6,0.26,0.0,1
8578,CA-2021-146164,2021-12-22,2021-12-26,Standard Class,CM-12190,Charlotte Melton,Consumer,Rochester,Minnesota,55901.0,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,2,0.0,97.2,0.16,0.0,4
8579,CA-2021-146164,2021-12-22,2021-12-26,Standard Class,CM-12190,Charlotte Melton,Consumer,Rochester,Minnesota,55901.0,Central,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16,2,0.0,7.79,0.25,0.0,4
8580,CA-2020-111605,2020-12-27,2021-01-02,Standard Class,JW-15955,Joni Wasserman,Consumer,Louisville,Kentucky,40214.0,South,OFF-LA-10002368,Office Supplies,Labels,Avery 479,2.61,1,0.0,1.2,0.46,0.0,6
8581,CA-2018-130673,2018-05-20,2018-05-22,Second Class,MC-17590,Matt Collister,Corporate,San Marcos,Texas,78666.0,Central,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,10.33,3,0.6,-5.94,-0.58,6.2,2
8582,CA-2018-130673,2018-05-20,2018-05-22,Second Class,MC-17590,Matt Collister,Corporate,San Marcos,Texas,78666.0,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.37,2,0.2,3.63,0.35,2.07,2
8583,CA-2018-130673,2018-05-20,2018-05-22,Second Class,MC-17590,Matt Collister,Corporate,San Marcos,Texas,78666.0,Central,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.78,2,0.2,-3.64,-0.18,4.16,2
8584,CA-2018-130673,2018-05-20,2018-05-22,Second Class,MC-17590,Matt Collister,Corporate,San Marcos,Texas,78666.0,Central,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,5,0.2,-13.39,-0.2,13.39,2
8585,CA-2018-104808,2018-02-04,2018-02-08,Second Class,MH-17440,Mark Haberlin,Corporate,Escondido,California,92025.0,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.25,2,0.2,6.04,0.35,3.45,4
8586,US-2021-132927,2021-12-09,2021-12-15,Standard Class,RD-19720,Roger Demir,Consumer,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.09,7,0.7,-8.13,-0.73,7.76,6
8587,CA-2021-162015,2021-07-11,2021-07-18,Standard Class,KB-16240,Karen Bern,Corporate,Los Angeles,California,90049.0,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.0,244.62,0.19,0.0,7
8588,CA-2021-162015,2021-07-11,2021-07-18,Standard Class,KB-16240,Karen Bern,Corporate,Los Angeles,California,90049.0,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,0.0,43.71,0.26,0.0,7
8589,CA-2019-138492,2019-05-15,2019-05-22,Standard Class,FC-14335,Fred Chung,Corporate,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,51.97,2,0.2,-10.39,-0.2,10.39,7
8590,CA-2021-145338,2021-01-29,2021-02-01,First Class,BD-11770,Bryan Davis,Consumer,Philadelphia,Pennsylvania,19120.0,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.77,2,0.2,0.48,0.1,0.95,3
8591,CA-2021-126676,2021-09-29,2021-10-01,First Class,FH-14365,Fred Hopkins,Corporate,Hempstead,New York,11550.0,East,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98,3,0.0,3.91,0.49,0.0,2
8592,CA-2021-101700,2021-04-23,2021-04-26,First Class,SO-20335,Sean O'Donnell,Consumer,Greeley,Colorado,80634.0,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,18.69,2,0.2,7.01,0.37,3.74,3
8593,CA-2021-101700,2021-04-23,2021-04-26,First Class,SO-20335,Sean O'Donnell,Consumer,Greeley,Colorado,80634.0,West,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",11.66,3,0.2,3.35,0.29,2.33,3
8594,CA-2021-159667,2021-11-09,2021-11-13,Standard Class,PM-19135,Peter McVee,Home Office,Jacksonville,Florida,32216.0,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191.98,3,0.2,38.4,0.2,38.4,4
